,sample_idx,segment_idx,start_idx,end_idx,y_idx,y,stratification_label,split
5215,5527,0,0,130,5,thumb double tap,thumb double tap,train
5216,5590,0,0,130,5,thumb double tap,thumb double tap,train
5217,2702,0,0,130,5,thumb double tap,thumb double tap,train
5218,5758,0,0,130,5,thumb double tap,thumb double tap,train
5219,4006,0,0,130,5,thumb double tap,thumb double tap,train
5220,6185,0,0,130,5,thumb double tap,thumb double tap,valid
5221,8510,0,0,130,5,thumb double tap,thumb double tap,train
5222,3419,0,0,130,5,thumb double tap,thumb double tap,train
5223,4997,0,0,130,5,thumb double tap,thumb double tap,valid
5224,1362,0,0,130,5,thumb double tap,thumb double tap,train
5225,6270,0,0,130,5,thumb double tap,thumb double tap,train
5226,143,0,0,130,5,thumb double tap,thumb double tap,train
5227,7193,0,0,130,5,thumb double tap,thumb double tap,train
5228,4640,0,0,130,5,thumb double tap,thumb double tap,valid
5229,5131,0,0,130,5,thumb double tap,thumb double tap,valid
5230,9526,0,0,130,5,thumb double tap,thumb double tap,train
5231,7925,0,0,130,5,thumb double tap,thumb double tap,train
5232,191,0,0,130,5,thumb double tap,thumb double tap,train
5233,7924,0,0,130,5,thumb double tap,thumb double tap,train
5234,1561,0,0,130,5,thumb double tap,thumb double tap,train
5235,292,0,0,130,5,thumb double tap,thumb double tap,train
5236,7275,0,0,130,5,thumb double tap,thumb double tap,train
5237,838,0,0,130,5,thumb double tap,thumb double tap,train
5238,8903,0,0,130,5,thumb double tap,thumb double tap,train
5239,9129,0,0,130,5,thumb double tap,thumb double tap,train
5240,95,0,0,130,5,thumb double tap,thumb double tap,train
5241,8478,0,0,130,5,thumb double tap,thumb double tap,train
5242,1403,0,0,130,5,thumb double tap,thumb double tap,train
5243,9635,0,0,130,5,thumb double tap,thumb double tap,train
5244,7155,0,0,130,5,thumb double tap,thumb double tap,train
5245,5812,0,0,130,5,thumb double tap,thumb double tap,train
5246,9798,0,0,130,5,thumb double tap,thumb double tap,train
5247,4015,0,0,130,5,thumb double tap,thumb double tap,train
5248,6272,0,0,130,5,thumb double tap,thumb double tap,train
5249,8534,0,0,130,5,thumb double tap,thumb double tap,train
5250,5563,0,0,130,5,thumb double tap,thumb double tap,train
5251,6494,0,0,130,5,thumb double tap,thumb double tap,train
5252,522,0,0,130,5,thumb double tap,thumb double tap,train
5253,8610,0,0,130,5,thumb double tap,thumb double tap,train
5254,9236,0,0,130,5,thumb double tap,thumb double tap,train
5255,950,0,0,130,5,thumb double tap,thumb double tap,train
5256,9561,0,0,130,5,thumb double tap,thumb double tap,valid
5257,984,0,0,130,5,thumb double tap,thumb double tap,train
5258,4798,0,0,130,5,thumb double tap,thumb double tap,train
5259,3846,0,0,130,5,thumb double tap,thumb double tap,valid
5260,8952,0,0,130,5,thumb double tap,thumb double tap,train
5261,2667,0,0,130,5,thumb double tap,thumb double tap,train
5262,2952,0,0,130,5,thumb double tap,thumb double tap,train
5263,5645,0,0,130,5,thumb double tap,thumb double tap,valid
5264,7643,0,0,130,5,thumb double tap,thumb double tap,valid
5265,8948,0,0,130,5,thumb double tap,thumb double tap,train
5266,5562,0,0,130,5,thumb double tap,thumb double tap,train
5267,3529,0,0,130,5,thumb double tap,thumb double tap,valid
5268,7029,0,0,130,5,thumb double tap,thumb double tap,train
5269,8284,0,0,130,5,thumb double tap,thumb double tap,train
5270,190,0,0,130,5,thumb double tap,thumb double tap,valid
5271,4597,0,0,130,5,thumb double tap,thumb double tap,train
5272,4227,0,0,130,5,thumb double tap,thumb double tap,train
5273,1716,0,0,130,5,thumb double tap,thumb double tap,train
5274,5132,0,0,130,5,thumb double tap,thumb double tap,train
5275,3382,0,0,130,5,thumb double tap,thumb double tap,train
5276,9360,0,0,130,5,thumb double tap,thumb double tap,train
5277,8741,0,0,130,5,thumb double tap,thumb double tap,valid
5278,3702,0,0,130,5,thumb double tap,thumb double tap,train
5279,3282,0,0,130,5,thumb double tap,thumb double tap,train
5280,1755,0,0,130,5,thumb double tap,thumb double tap,train
5281,5403,0,0,130,5,thumb double tap,thumb double tap,train
5282,4535,0,0,130,5,thumb double tap,thumb double tap,train
5283,7070,0,0,130,5,thumb double tap,thumb double tap,train
5284,4229,0,0,130,5,thumb double tap,thumb double tap,train
5285,1838,0,0,130,5,thumb double tap,thumb double tap,train
5286,374,0,0,130,5,thumb double tap,thumb double tap,train
5287,5715,0,0,130,5,thumb double tap,thumb double tap,train
5288,7715,0,0,130,5,thumb double tap,thumb double tap,train
5289,8787,0,0,130,5,thumb double tap,thumb double tap,train
5290,9321,0,0,130,5,thumb double tap,thumb double tap,train
5291,8122,0,0,130,5,thumb double tap,thumb double tap,train
5292,3417,0,0,130,5,thumb double tap,thumb double tap,train
5293,8901,0,0,130,5,thumb double tap,thumb double tap,train
5294,9234,0,0,130,5,thumb double tap,thumb double tap,train
5295,2131,0,0,130,5,thumb double tap,thumb double tap,train
5296,1490,0,0,130,5,thumb double tap,thumb double tap,train
5297,3141,0,0,130,5,thumb double tap,thumb double tap,train
5298,7832,0,0,130,5,thumb double tap,thumb double tap,train
5299,8076,0,0,130,5,thumb double tap,thumb double tap,valid
5300,2480,0,0,130,5,thumb double tap,thumb double tap,train
5301,3780,0,0,130,5,thumb double tap,thumb double tap,train
5302,5107,0,0,130,5,thumb double tap,thumb double tap,train
5303,4308,0,0,130,5,thumb double tap,thumb double tap,train
5304,6431,0,0,130,5,thumb double tap,thumb double tap,train
5305,6184,0,0,130,5,thumb double tap,thumb double tap,train
5306,3142,0,0,130,5,thumb double tap,thumb double tap,valid
5307,7641,0,0,130,5,thumb double tap,thumb double tap,train
5308,4680,0,0,130,5,thumb double tap,thumb double tap,train
5309,7005,0,0,130,5,thumb double tap,thumb double tap,train
5310,2954,0,0,130,5,thumb double tap,thumb double tap,train
5311,3625,0,0,130,5,thumb double tap,thumb double tap,train
5312,495,0,0,130,5,thumb double tap,thumb double tap,valid
5313,3111,0,0,130,5,thumb double tap,thumb double tap,train
5314,7923,0,0,130,5,thumb double tap,thumb double tap,train
5315,7351,0,0,130,5,thumb double tap,thumb double tap,train
5316,3781,0,0,130,5,thumb double tap,thumb double tap,train
5317,839,0,0,130,5,thumb double tap,thumb double tap,train
5318,3927,0,0,130,5,thumb double tap,thumb double tap,train
5319,5872,0,0,130,5,thumb double tap,thumb double tap,valid
5320,6891,0,0,130,5,thumb double tap,thumb double tap,train
5321,6628,0,0,130,5,thumb double tap,thumb double tap,train
5322,3877,0,0,130,5,thumb double tap,thumb double tap,train
5323,7352,0,0,130,5,thumb double tap,thumb double tap,train
5324,5811,0,0,130,5,thumb double tap,thumb double tap,train
5325,5221,0,0,130,5,thumb double tap,thumb double tap,train
5326,9769,0,0,130,5,thumb double tap,thumb double tap,train
5327,2177,0,0,130,5,thumb double tap,thumb double tap,train
5328,8846,0,0,130,5,thumb double tap,thumb double tap,valid
5329,6786,0,0,130,5,thumb double tap,thumb double tap,valid
5330,6892,0,0,130,5,thumb double tap,thumb double tap,train
5331,4879,0,0,130,5,thumb double tap,thumb double tap,train
5332,3578,0,0,130,5,thumb double tap,thumb double tap,train
5333,2435,0,0,130,5,thumb double tap,thumb double tap,train
5334,2187,0,0,130,5,thumb double tap,thumb double tap,train
5335,2071,0,0,130,5,thumb double tap,thumb double tap,train
5336,6430,0,0,130,5,thumb double tap,thumb double tap,train
5337,9322,0,0,130,5,thumb double tap,thumb double tap,train
5338,3203,0,0,130,5,thumb double tap,thumb double tap,train
5339,4639,0,0,130,5,thumb double tap,thumb double tap,train
5340,7542,0,0,130,5,thumb double tap,thumb double tap,train
5341,7451,0,0,130,5,thumb double tap,thumb double tap,train
5342,8308,0,0,130,5,thumb double tap,thumb double tap,train
5343,7974,0,0,130,5,thumb double tap,thumb double tap,train
5344,7191,0,0,130,5,thumb double tap,thumb double tap,train
5345,5265,0,0,130,5,thumb double tap,thumb double tap,train
5346,863,0,0,130,5,thumb double tap,thumb double tap,train
5347,142,0,0,130,5,thumb double tap,thumb double tap,train
5348,196,0,0,130,5,thumb double tap,thumb double tap,train
5349,8611,0,0,130,5,thumb double tap,thumb double tap,train
5350,10036,0,0,130,5,thumb double tap,thumb double tap,train
5351,9167,0,0,130,5,thumb double tap,thumb double tap,train
5352,9487,0,0,130,5,thumb double tap,thumb double tap,train
5353,2701,0,0,130,5,thumb double tap,thumb double tap,train
5354,5179,0,0,130,5,thumb double tap,thumb double tap,train
5355,6838,0,0,130,5,thumb double tap,thumb double tap,valid
5356,7030,0,0,130,5,thumb double tap,thumb double tap,train
5357,862,0,0,130,5,thumb double tap,thumb double tap,train
5358,7116,0,0,130,5,thumb double tap,thumb double tap,valid
5359,8993,0,0,130,5,thumb double tap,thumb double tap,train
5360,5644,0,0,130,5,thumb double tap,thumb double tap,train
5361,4727,0,0,130,5,thumb double tap,thumb double tap,train
5362,9527,0,0,130,5,thumb double tap,thumb double tap,train
5363,3202,0,0,130,5,thumb double tap,thumb double tap,train
5364,7215,0,0,130,5,thumb double tap,thumb double tap,train
5365,9768,0,0,130,5,thumb double tap,thumb double tap,train
5366,391,0,0,130,5,thumb double tap,thumb double tap,train
5367,7450,0,0,130,5,thumb double tap,thumb double tap,train
5368,466,0,0,130,5,thumb double tap,thumb double tap,train
5369,8532,0,0,130,5,thumb double tap,thumb double tap,train
5370,6683,0,0,130,5,thumb double tap,thumb double tap,train
5371,1246,0,0,130,5,thumb double tap,thumb double tap,train
5372,6047,0,0,130,5,thumb double tap,thumb double tap,train
5373,496,0,0,130,5,thumb double tap,thumb double tap,train
5374,7543,0,0,130,5,thumb double tap,thumb double tap,train
5375,2319,0,0,130,5,thumb double tap,thumb double tap,valid
5376,291,0,0,130,5,thumb double tap,thumb double tap,train
5377,6837,0,0,130,5,thumb double tap,thumb double tap,train
5378,9850,0,0,130,5,thumb double tap,thumb double tap,train
5379,3481,0,0,130,5,thumb double tap,thumb double tap,valid
5380,2981,0,0,130,5,thumb double tap,thumb double tap,train
5381,3743,0,0,130,5,thumb double tap,thumb double tap,train
5382,1675,0,0,130,5,thumb double tap,thumb double tap,train
5383,6296,0,0,130,5,thumb double tap,thumb double tap,train
5384,1772,0,0,130,5,thumb double tap,thumb double tap,train
5385,2859,0,0,130,5,thumb double tap,thumb double tap,train
5386,4797,0,0,130,5,thumb double tap,thumb double tap,train
5387,3703,0,0,130,5,thumb double tap,thumb double tap,train
5388,5656,0,0,130,5,thumb double tap,thumb double tap,train
5389,5038,0,0,130,5,thumb double tap,thumb double tap,train
5390,6627,0,0,130,5,thumb double tap,thumb double tap,train
5391,2321,0,0,130,5,thumb double tap,thumb double tap,train
5392,5657,0,0,130,5,thumb double tap,thumb double tap,train
5393,9890,0,0,130,5,thumb double tap,thumb double tap,train
5394,1018,0,0,130,5,thumb double tap,thumb double tap,train
5395,2132,0,0,130,5,thumb double tap,thumb double tap,train
5396,4880,0,0,130,5,thumb double tap,thumb double tap,train
5397,9525,0,0,130,5,thumb double tap,thumb double tap,valid
5398,8509,0,0,130,5,thumb double tap,thumb double tap,train
5399,8508,0,0,130,5,thumb double tap,thumb double tap,train
5400,1309,0,0,130,5,thumb double tap,thumb double tap,train
5401,6493,0,0,130,5,thumb double tap,thumb double tap,train
5402,1635,0,0,130,5,thumb double tap,thumb double tap,train
5403,2072,0,0,130,5,thumb double tap,thumb double tap,train
5404,1982,0,0,130,5,thumb double tap,thumb double tap,train
5405,4248,0,0,130,5,thumb double tap,thumb double tap,train
5406,2506,0,0,130,5,thumb double tap,thumb double tap,train
5407,4067,0,0,130,5,thumb double tap,thumb double tap,valid
5408,5949,0,0,130,5,thumb double tap,thumb double tap,valid
5409,3383,0,0,130,5,thumb double tap,thumb double tap,train
5410,623,0,0,130,5,thumb double tap,thumb double tap,train
5411,6045,0,0,130,5,thumb double tap,thumb double tap,train
5412,5460,0,0,130,5,thumb double tap,thumb double tap,train
5413,373,0,0,130,5,thumb double tap,thumb double tap,train
5414,5914,0,0,130,5,thumb double tap,thumb double tap,train
5415,7831,0,0,130,5,thumb double tap,thumb double tap,train
5416,5037,0,0,130,5,thumb double tap,thumb double tap,train
5417,4005,0,0,130,5,thumb double tap,thumb double tap,train
5418,7068,0,0,130,5,thumb double tap,thumb double tap,train
5419,7156,0,0,130,5,thumb double tap,thumb double tap,train
5420,8077,0,0,130,5,thumb double tap,thumb double tap,train
5421,3381,0,0,130,5,thumb double tap,thumb double tap,train
5422,1902,0,0,130,5,thumb double tap,thumb double tap,train
5423,9033,0,0,130,5,thumb double tap,thumb double tap,train
5424,9235,0,0,130,5,thumb double tap,thumb double tap,train
5425,5442,0,0,130,5,thumb double tap,thumb double tap,train
5426,7493,0,0,130,5,thumb double tap,thumb double tap,train
5427,18,0,0,130,5,thumb double tap,thumb double tap,train
5428,6429,0,0,130,5,thumb double tap,thumb double tap,train
5429,7306,0,0,130,5,thumb double tap,thumb double tap,train
5430,9458,0,0,130,5,thumb double tap,thumb double tap,train
5431,7338,0,0,130,5,thumb double tap,thumb double tap,train
5432,8788,0,0,130,5,thumb double tap,thumb double tap,train
5433,3221,0,0,130,5,thumb double tap,thumb double tap,train
5434,3219,0,0,130,5,thumb double tap,thumb double tap,train
5435,7305,0,0,130,5,thumb double tap,thumb double tap,train
5436,5249,0,0,130,5,thumb double tap,thumb double tap,train
5437,3675,0,0,130,5,thumb double tap,thumb double tap,train
5438,8704,0,0,130,5,thumb double tap,thumb double tap,train
5439,2507,0,0,130,5,thumb double tap,thumb double tap,train
5440,545,0,0,130,5,thumb double tap,thumb double tap,train
5441,4948,0,0,130,5,thumb double tap,thumb double tap,train
5442,293,0,0,130,5,thumb double tap,thumb double tap,train
5443,7756,0,0,130,5,thumb double tap,thumb double tap,train
5444,7795,0,0,130,5,thumb double tap,thumb double tap,train
5445,7007,0,0,130,5,thumb double tap,thumb double tap,train
5446,5367,0,0,130,5,thumb double tap,thumb double tap,train
5447,2070,0,0,130,5,thumb double tap,thumb double tap,train
5448,9951,0,0,130,5,thumb double tap,thumb double tap,train
5449,8789,0,0,130,5,thumb double tap,thumb double tap,train
5450,9888,0,0,130,5,thumb double tap,thumb double tap,train
5451,6730,0,0,130,5,thumb double tap,thumb double tap,train
5452,1310,0,0,130,5,thumb double tap,thumb double tap,train
5453,8309,0,0,130,5,thumb double tap,thumb double tap,train
5454,2433,0,0,130,5,thumb double tap,thumb double tap,train
5455,348,0,0,130,5,thumb double tap,thumb double tap,train
5456,2910,0,0,130,5,thumb double tap,thumb double tap,train
5457,6007,0,0,130,5,thumb double tap,thumb double tap,train
5458,6331,0,0,130,5,thumb double tap,thumb double tap,valid
5459,9849,0,0,130,5,thumb double tap,thumb double tap,train
5460,5266,0,0,130,5,thumb double tap,thumb double tap,train
5461,2860,0,0,130,5,thumb double tap,thumb double tap,train
5462,8947,0,0,130,5,thumb double tap,thumb double tap,valid
5463,1572,0,0,130,5,thumb double tap,thumb double tap,train
5464,7794,0,0,130,5,thumb double tap,thumb double tap,valid
5465,1837,0,0,130,5,thumb double tap,thumb double tap,valid
5466,4473,0,0,130,5,thumb double tap,thumb double tap,train
5467,9682,0,0,130,5,thumb double tap,thumb double tap,train
5468,9800,0,0,130,5,thumb double tap,thumb double tap,train
5469,7340,0,0,130,5,thumb double tap,thumb double tap,train
5470,948,0,0,130,5,thumb double tap,thumb double tap,valid
5471,9810,0,0,130,5,thumb double tap,thumb double tap,train
5472,7755,0,0,130,5,thumb double tap,thumb double tap,valid
5473,4205,0,0,130,5,thumb double tap,thumb double tap,train
5474,1562,0,0,130,5,thumb double tap,thumb double tap,train
5475,760,0,0,130,5,thumb double tap,thumb double tap,train
5476,5968,0,0,130,5,thumb double tap,thumb double tap,train
5477,3876,0,0,130,5,thumb double tap,thumb double tap,train
5478,1527,0,0,130,5,thumb double tap,thumb double tap,train
5479,6218,0,0,130,5,thumb double tap,thumb double tap,train
5480,5643,0,0,130,5,thumb double tap,thumb double tap,train
5481,8186,0,0,130,5,thumb double tap,thumb double tap,train
5482,4340,0,0,130,5,thumb double tap,thumb double tap,train
5483,8364,0,0,130,5,thumb double tap,thumb double tap,train
5484,9953,0,0,130,5,thumb double tap,thumb double tap,train
5485,9562,0,0,130,5,thumb double tap,thumb double tap,train
5486,7891,0,0,130,5,thumb double tap,thumb double tap,train
5487,915,0,0,130,5,thumb double tap,thumb double tap,train
5488,5220,0,0,130,5,thumb double tap,thumb double tap,valid
5489,543,0,0,130,5,thumb double tap,thumb double tap,valid
5490,3847,0,0,130,5,thumb double tap,thumb double tap,train
5491,2022,0,0,130,5,thumb double tap,thumb double tap,valid
5492,523,0,0,130,5,thumb double tap,thumb double tap,train
5493,3143,0,0,130,5,thumb double tap,thumb double tap,train
5494,6839,0,0,130,5,thumb double tap,thumb double tap,train
5495,603,0,0,130,5,thumb double tap,thumb double tap,train
5496,6457,0,0,130,5,thumb double tap,thumb double tap,train
5497,4249,0,0,130,5,thumb double tap,thumb double tap,train
5498,2818,0,0,130,5,thumb double tap,thumb double tap,train
5499,1942,0,0,130,5,thumb double tap,thumb double tap,train
5500,6548,0,0,130,5,thumb double tap,thumb double tap,train
5501,5564,0,0,130,5,thumb double tap,thumb double tap,train
5502,3444,0,0,130,5,thumb double tap,thumb double tap,valid
5503,1017,0,0,130,5,thumb double tap,thumb double tap,train
5504,5106,0,0,130,5,thumb double tap,thumb double tap,train
5505,8326,0,0,130,5,thumb double tap,thumb double tap,train
5506,5969,0,0,130,5,thumb double tap,thumb double tap,train
5507,8153,0,0,130,5,thumb double tap,thumb double tap,train
5508,2320,0,0,130,5,thumb double tap,thumb double tap,train
5509,9075,0,0,130,5,thumb double tap,thumb double tap,train
5510,4092,0,0,130,5,thumb double tap,thumb double tap,train
5511,189,0,0,130,5,thumb double tap,thumb double tap,train
5512,2411,0,0,130,5,thumb double tap,thumb double tap,train
5513,2024,0,0,130,5,thumb double tap,thumb double tap,train
5514,9034,0,0,130,5,thumb double tap,thumb double tap,train
5515,3260,0,0,130,5,thumb double tap,thumb double tap,train
5516,5369,0,0,130,5,thumb double tap,thumb double tap,valid
5517,2861,0,0,130,5,thumb double tap,thumb double tap,train
5518,3530,0,0,130,5,thumb double tap,thumb double tap,train
5519,1674,0,0,130,5,thumb double tap,thumb double tap,train
5520,622,0,0,130,5,thumb double tap,thumb double tap,train
5521,2410,0,0,130,5,thumb double tap,thumb double tap,train
5522,4425,0,0,130,5,thumb double tap,thumb double tap,train
5523,7006,0,0,130,5,thumb double tap,thumb double tap,train
5524,2953,0,0,130,5,thumb double tap,thumb double tap,train
5525,949,0,0,130,5,thumb double tap,thumb double tap,train
5526,5915,0,0,130,5,thumb double tap,thumb double tap,train
5527,3617,0,0,130,5,thumb double tap,thumb double tap,train
5528,5871,0,0,130,5,thumb double tap,thumb double tap,train
5529,4309,0,0,130,5,thumb double tap,thumb double tap,train
5530,8703,0,0,130,5,thumb double tap,thumb double tap,train
5531,2625,0,0,130,5,thumb double tap,thumb double tap,train
5532,8365,0,0,130,5,thumb double tap,thumb double tap,train
5533,5319,0,0,130,5,thumb double tap,thumb double tap,train
5534,5443,0,0,130,5,thumb double tap,thumb double tap,train
5535,2912,0,0,130,5,thumb double tap,thumb double tap,train
5536,8439,0,0,130,5,thumb double tap,thumb double tap,train
5537,3577,0,0,130,5,thumb double tap,thumb double tap,train
5538,2062,0,0,130,5,thumb double tap,thumb double tap,train
5539,5039,0,0,130,5,thumb double tap,thumb double tap,train
5540,6608,0,0,130,5,thumb double tap,thumb double tap,train
5541,3283,0,0,130,5,thumb double tap,thumb double tap,train
5542,9633,0,0,130,5,thumb double tap,thumb double tap,train
5543,6893,0,0,130,5,thumb double tap,thumb double tap,train
5544,6367,0,0,130,5,thumb double tap,thumb double tap,train
5545,392,0,0,130,5,thumb double tap,thumb double tap,train
5546,8479,0,0,130,5,thumb double tap,thumb double tap,train
5547,7949,0,0,130,5,thumb double tap,thumb double tap,train
5548,4762,0,0,130,5,thumb double tap,thumb double tap,valid
5549,1402,0,0,130,5,thumb double tap,thumb double tap,train
5550,9195,0,0,130,5,thumb double tap,thumb double tap,train
5551,7675,0,0,130,5,thumb double tap,thumb double tap,train
5552,5784,0,0,130,5,thumb double tap,thumb double tap,train
5553,195,0,0,130,5,thumb double tap,thumb double tap,train
5554,713,0,0,130,5,thumb double tap,thumb double tap,train
5555,2555,0,0,130,5,thumb double tap,thumb double tap,train
5556,2626,0,0,130,5,thumb double tap,thumb double tap,valid
5557,4160,0,0,130,5,thumb double tap,thumb double tap,train
5558,3482,0,0,130,5,thumb double tap,thumb double tap,valid
5559,4250,0,0,130,5,thumb double tap,thumb double tap,train
5560,4094,0,0,130,5,thumb double tap,thumb double tap,train
5561,2362,0,0,130,5,thumb double tap,thumb double tap,train
5562,6366,0,0,130,5,thumb double tap,thumb double tap,train
5563,8151,0,0,130,5,thumb double tap,thumb double tap,train
5564,1137,0,0,130,5,thumb double tap,thumb double tap,train
5565,9414,0,0,130,5,thumb double tap,thumb double tap,train
5566,711,0,0,130,5,thumb double tap,thumb double tap,valid
5567,7830,0,0,130,5,thumb double tap,thumb double tap,train
5568,4681,0,0,130,5,thumb double tap,thumb double tap,train
5569,8816,0,0,130,5,thumb double tap,thumb double tap,train
5570,7276,0,0,130,5,thumb double tap,thumb double tap,train
5571,9361,0,0,130,5,thumb double tap,thumb double tap,train
5572,2668,0,0,130,5,thumb double tap,thumb double tap,train
5573,465,0,0,130,5,thumb double tap,thumb double tap,train
5574,3704,0,0,130,5,thumb double tap,thumb double tap,train
5575,2409,0,0,130,5,thumb double tap,thumb double tap,train
5576,2754,0,0,130,5,thumb double tap,thumb double tap,train
5577,5589,0,0,130,5,thumb double tap,thumb double tap,train
5578,6216,0,0,130,5,thumb double tap,thumb double tap,train
5579,9131,0,0,130,5,thumb double tap,thumb double tap,train
5580,5130,0,0,130,5,thumb double tap,thumb double tap,train
5581,8327,0,0,130,5,thumb double tap,thumb double tap,train
5582,6008,0,0,130,5,thumb double tap,thumb double tap,train
5583,1059,0,0,130,5,thumb double tap,thumb double tap,train
5584,1756,0,0,130,5,thumb double tap,thumb double tap,train
5585,70,0,0,130,5,thumb double tap,thumb double tap,train
5586,4725,0,0,130,5,thumb double tap,thumb double tap,train
5587,2627,0,0,130,5,thumb double tap,thumb double tap,train
5588,1489,0,0,130,5,thumb double tap,thumb double tap,train
5589,4310,0,0,130,5,thumb double tap,thumb double tap,train
5590,7714,0,0,130,5,thumb double tap,thumb double tap,train
5591,9415,0,0,130,5,thumb double tap,thumb double tap,train
5592,7890,0,0,130,5,thumb double tap,thumb double tap,train
5593,7492,0,0,130,5,thumb double tap,thumb double tap,train
5594,6759,0,0,130,5,thumb double tap,thumb double tap,train
5595,1168,0,0,130,5,thumb double tap,thumb double tap,train
5596,8953,0,0,130,5,thumb double tap,thumb double tap,train
5597,3878,0,0,130,5,thumb double tap,thumb double tap,train
5598,8184,0,0,130,5,thumb double tap,thumb double tap,train
5599,7947,0,0,130,5,thumb double tap,thumb double tap,train
5600,7339,0,0,130,5,thumb double tap,thumb double tap,train
5601,251,0,0,130,5,thumb double tap,thumb double tap,train
5602,5873,0,0,130,5,thumb double tap,thumb double tap,train
5603,604,0,0,130,5,thumb double tap,thumb double tap,train
5604,497,0,0,130,5,thumb double tap,thumb double tap,train
5605,7277,0,0,130,5,thumb double tap,thumb double tap,valid
5606,3348,0,0,130,5,thumb double tap,thumb double tap,train
5607,5951,0,0,130,5,thumb double tap,thumb double tap,valid
5608,1637,0,0,130,5,thumb double tap,thumb double tap,valid
5609,8152,0,0,130,5,thumb double tap,thumb double tap,train
5610,7976,0,0,130,5,thumb double tap,thumb double tap,train
5611,9889,0,0,130,5,thumb double tap,thumb double tap,train
5612,9035,0,0,130,5,thumb double tap,thumb double tap,train
5613,8844,0,0,130,5,thumb double tap,thumb double tap,train
5614,10001,0,0,130,5,thumb double tap,thumb double tap,train
5615,9077,0,0,130,5,thumb double tap,thumb double tap,train
5616,8154,0,0,130,7,ungrab,ungrab,train
5617,635,0,0,130,7,ungrab,ungrab,train
5618,5890,0,0,130,7,ungrab,ungrab,train
5619,6913,0,0,130,7,ungrab,ungrab,train
5620,3448,0,0,130,7,ungrab,ungrab,train
5621,5147,0,0,130,7,ungrab,ungrab,train
5622,1698,0,0,130,7,ungrab,ungrab,train
5623,6109,0,0,130,7,ungrab,ungrab,train
5624,383,0,0,130,7,ungrab,ungrab,train
5625,1253,0,0,130,7,ungrab,ungrab,train
5626,2585,0,0,130,7,ungrab,ungrab,train
5627,6964,0,0,130,7,ungrab,ungrab,train
5628,5183,0,0,130,7,ungrab,ungrab,train
5629,8666,0,0,130,7,ungrab,ungrab,train
5630,6815,0,0,130,7,ungrab,ungrab,train
5631,2564,0,0,130,7,ungrab,ungrab,train
5632,7401,0,0,130,7,ungrab,ungrab,train
5633,4582,0,0,130,7,ungrab,ungrab,train
5634,9288,0,0,130,7,ungrab,ungrab,train
5635,1098,0,0,130,7,ungrab,ungrab,train
5636,1176,0,0,130,7,ungrab,ungrab,train
5637,1009,0,0,130,7,ungrab,ungrab,valid
5638,7385,0,0,130,7,ungrab,ungrab,train
5639,8730,0,0,130,7,ungrab,ungrab,train
5640,527,0,0,130,7,ungrab,ungrab,train
5641,9157,0,0,130,7,ungrab,ungrab,train
5642,9013,0,0,130,7,ungrab,ungrab,train
5643,992,0,0,130,7,ungrab,ungrab,train
5644,5264,0,0,130,7,ungrab,ungrab,train
5645,7612,0,0,130,7,ungrab,ungrab,train
5646,6650,0,0,130,7,ungrab,ungrab,train
5647,2624,0,0,130,7,ungrab,ungrab,train
5648,6992,0,0,130,7,ungrab,ungrab,train
5649,1289,0,0,130,7,ungrab,ungrab,train
5650,7611,0,0,130,7,ungrab,ungrab,train
5651,1828,0,0,130,7,ungrab,ungrab,valid
5652,5068,0,0,130,7,ungrab,ungrab,train
5653,7453,0,0,130,7,ungrab,ungrab,train
5654,2417,0,0,130,7,ungrab,ungrab,valid
5655,1602,0,0,130,7,ungrab,ungrab,train
5656,4581,0,0,130,7,ungrab,ungrab,train
5657,5181,0,0,130,7,ungrab,ungrab,train
5658,8811,0,0,130,7,ungrab,ungrab,valid
5659,1177,0,0,130,7,ungrab,ungrab,train
5660,8504,0,0,130,7,ungrab,ungrab,train
5661,2939,0,0,130,7,ungrab,ungrab,train
5662,3897,0,0,130,7,ungrab,ungrab,train
5663,8301,0,0,130,7,ungrab,ungrab,train
5664,4895,0,0,130,7,ungrab,ungrab,train
5665,3880,0,0,130,7,ungrab,ungrab,train
5666,8026,0,0,130,7,ungrab,ungrab,train
5667,9205,0,0,130,7,ungrab,ungrab,train
5668,8066,0,0,130,7,ungrab,ungrab,train
5669,267,0,0,130,7,ungrab,ungrab,train
5670,3961,0,0,130,7,ungrab,ungrab,train
5671,7724,0,0,130,7,ungrab,ungrab,train
5672,6210,0,0,130,7,ungrab,ungrab,train
5673,876,0,0,130,7,ungrab,ungrab,train
5674,2749,0,0,130,7,ungrab,ungrab,train
5675,4766,0,0,130,7,ungrab,ungrab,valid
5676,7802,0,0,130,7,ungrab,ungrab,train
5677,8711,0,0,130,7,ungrab,ungrab,train
5678,1915,0,0,130,7,ungrab,ungrab,train
5679,1251,0,0,130,7,ungrab,ungrab,train
5680,4002,0,0,130,7,ungrab,ungrab,train
5681,2221,0,0,130,7,ungrab,ungrab,train
5682,9986,0,0,130,7,ungrab,ungrab,train
5683,2257,0,0,130,7,ungrab,ungrab,train
5684,8104,0,0,130,7,ungrab,ungrab,train
5685,9679,0,0,130,7,ungrab,ungrab,train
5686,7889,0,0,130,7,ungrab,ungrab,train
5687,8597,0,0,130,7,ungrab,ungrab,train
5688,2026,0,0,130,7,ungrab,ungrab,train
5689,1252,0,0,130,7,ungrab,ungrab,train
